bin1_start_0based	bin2_start_0based	observed_count
5099000	5126000	1
5106000	5126000	2
5107000	5126000	2
5108000	5126000	2
5109000	5126000	2
5110000	5126000	1
5113000	5126000	1
5115000	5126000	3
5116000	5126000	1
5120000	5126000	1
5122000	5126000	34
5123000	5126000	31
5124000	5126000	33
5125000	5126000	41
5126000	5126000	52
4988000	5127000	1
5078000	5127000	1
5080000	5127000	1
5087000	5127000	1
5109000	5127000	1
5122000	5127000	9
5123000	5127000	14
5124000	5127000	9
5125000	5127000	8
5126000	5127000	37
5127000	5127000	24
5009000	5128000	1
5019000	5128000	1
5028000	5128000	2
5058000	5128000	1
5088000	5128000	1
5096000	5128000	1
5112000	5128000	1
5121000	5128000	4
5122000	5128000	12
5123000	5128000	12
5124000	5128000	5
5125000	5128000	8
5126000	5128000	21
5127000	5128000	19
5128000	5128000	50
5002000	5129000	1
5012000	5129000	1
5015000	5129000	1
5059000	5129000	1
5066000	5129000	2
5068000	5129000	1
5073000	5129000	1
5085000	5129000	1
5105000	5129000	1
5109000	5129000	1
5110000	5129000	1
5111000	5129000	1
5122000	5129000	1
5123000	5129000	5
5124000	5129000	6
5125000	5129000	5
5126000	5129000	15
5127000	5129000	7
5128000	5129000	21
5129000	5129000	31
5057000	5130000	1
5080000	5130000	1
5083000	5130000	1
5084000	5130000	1
5122000	5130000	5
5123000	5130000	6
5124000	5130000	1
5125000	5130000	2
5126000	5130000	9
5127000	5130000	2
5128000	5130000	8
5129000	5130000	20
5130000	5130000	34
5014000	5131000	1
5067000	5131000	1
5105000	5131000	2
5109000	5131000	1
5122000	5131000	3
5123000	5131000	1
5125000	5131000	2
5126000	5131000	5
5127000	5131000	4
5128000	5131000	7
5129000	5131000	3
5130000	5131000	3
5131000	5131000	25
4995000	5132000	1
5012000	5132000	2
5016000	5132000	1
5022000	5132000	1
5041000	5132000	1
5073000	5132000	1
5081000	5132000	2
5115000	5132000	1
5121000	5132000	1
5122000	5132000	4
5123000	5132000	6
5124000	5132000	2
5125000	5132000	3
5126000	5132000	5
5128000	5132000	7
5129000	5132000	9
5130000	5132000	11
5131000	5132000	26
5132000	5132000	48
5067000	5133000	1
5078000	5133000	1
5111000	5133000	2
5123000	5133000	5
5124000	5133000	3
5125000	5133000	1
5126000	5133000	3
5127000	5133000	2
5128000	5133000	2
5129000	5133000	5
5130000	5133000	6
5131000	5133000	5
5132000	5133000	33
5133000	5133000	41
4989000	5134000	1
4993000	5134000	1
5001000	5134000	1
5017000	5134000	1
5058000	5134000	2
5081000	5134000	3
5083000	5134000	1
5098000	5134000	1
5107000	5134000	1
5116000	5134000	1
5122000	5134000	2
5123000	5134000	3
5124000	5134000	1
5126000	5134000	3
5127000	5134000	2
5128000	5134000	4
5129000	5134000	3
5130000	5134000	8
5131000	5134000	6
5132000	5134000	16
5133000	5134000	43
5134000	5134000	45
4993000	5135000	2
5006000	5135000	1
5037000	5135000	1
5079000	5135000	1
5102000	5135000	1
5122000	5135000	1
5123000	5135000	1
5124000	5135000	2
5125000	5135000	1
5126000	5135000	1
5130000	5135000	1
5131000	5135000	3
5132000	5135000	4
5133000	5135000	9
5134000	5135000	20
5135000	5135000	10
4999000	5136000	1
5013000	5136000	2
5016000	5136000	1
5057000	5136000	2
5058000	5136000	1
5062000	5136000	1
5074000	5136000	1
5082000	5136000	2
5089000	5136000	1
5097000	5136000	1
5107000	5136000	1
5108000	5136000	1
5115000	5136000	1
5116000	5136000	1
5121000	5136000	1
5122000	5136000	4
5123000	5136000	4
5124000	5136000	4
5125000	5136000	1
5126000	5136000	3
5127000	5136000	1
5128000	5136000	2
5129000	5136000	9
5130000	5136000	3
5131000	5136000	2
5132000	5136000	7
5133000	5136000	8
5134000	5136000	17
5135000	5136000	15
5136000	5136000	49
5057000	5137000	1
5059000	5137000	1
5069000	5137000	1
5071000	5137000	1
5075000	5137000	1
5082000	5137000	1
5087000	5137000	1
5106000	5137000	1
5109000	5137000	1
5111000	5137000	1
5122000	5137000	1
5123000	5137000	1
5127000	5137000	1
5128000	5137000	3
5129000	5137000	4
5130000	5137000	2
5131000	5137000	1
5132000	5137000	7
5133000	5137000	3
5134000	5137000	8
5135000	5137000	5
5136000	5137000	57
5137000	5137000	38
4989000	5138000	1
5009000	5138000	1
5037000	5138000	3
5040000	5138000	1
5074000	5138000	1
5081000	5138000	3
5093000	5138000	1
5098000	5138000	3
5108000	5138000	1
5109000	5138000	1
5120000	5138000	2
5121000	5138000	1
5122000	5138000	4
5123000	5138000	2
5124000	5138000	3
5125000	5138000	1
5126000	5138000	2
5127000	5138000	1
5128000	5138000	3
5129000	5138000	3
5130000	5138000	1
5132000	5138000	3
5133000	5138000	3
5134000	5138000	4
5135000	5138000	3
5136000	5138000	45
5137000	5138000	43
5138000	5138000	72
4996000	5139000	1
5024000	5139000	1
5072000	5139000	1
5081000	5139000	2
5109000	5139000	1
5121000	5139000	1
5122000	5139000	4
5123000	5139000	1
5127000	5139000	1
5128000	5139000	1
5129000	5139000	1
5130000	5139000	1
5133000	5139000	1
5134000	5139000	7
5135000	5139000	1
5136000	5139000	14
5137000	5139000	12
5138000	5139000	50
5139000	5139000	45
5006000	5140000	1
5074000	5140000	1
5122000	5140000	2
5124000	5140000	1
5129000	5140000	1
5130000	5140000	1
5133000	5140000	1
5135000	5140000	1
5136000	5140000	1
5137000	5140000	1
5138000	5140000	8
5139000	5140000	24
5140000	5140000	23
5002000	5141000	1
5102000	5141000	1
5122000	5141000	1
5128000	5141000	1
5133000	5141000	1
5134000	5141000	2
5136000	5141000	4
5137000	5141000	4
5138000	5141000	7
5139000	5141000	8
5140000	5141000	7
5141000	5141000	25
4993000	5142000	1
5046000	5142000	1
5077000	5142000	1
5106000	5142000	1
5109000	5142000	1
5122000	5142000	4
5123000	5142000	1
5128000	5142000	3
5132000	5142000	1
5134000	5142000	2
5136000	5142000	6
5137000	5142000	5
5138000	5142000	4
5139000	5142000	8
5140000	5142000	5
5141000	5142000	16
5142000	5142000	29
5003000	5143000	1
5034000	5143000	1
5081000	5143000	2
5097000	5143000	1
5123000	5143000	1
5125000	5143000	1
5128000	5143000	1
5135000	5143000	1
5136000	5143000	2
5137000	5143000	2
5138000	5143000	4
5139000	5143000	5
5140000	5143000	1
5141000	5143000	8
5142000	5143000	24
5143000	5143000	26
4994000	5144000	1
4996000	5144000	1
5000000	5144000	1
5059000	5144000	1
5083000	5144000	1
5091000	5144000	1
5129000	5144000	1
5132000	5144000	1
5134000	5144000	1
5136000	5144000	3
5137000	5144000	3
5138000	5144000	4
5139000	5144000	1
5140000	5144000	4
5141000	5144000	5
5142000	5144000	6
5143000	5144000	21
5144000	5144000	17
